"ID","Time","User.ID","Book.ID","Page","State","Type.Code","Difficulty..1.5.","Background.Knowledge.Needed..1.5.","Graesser.Inference.Type","Question","Response","Glenn.s.rating","Amber.s.rating","Final.rating","Text.used.to.make.inference"
801,"02/09/2018 19:15",365,2,61,0,98,2,1,"casual antecedent","What is happening in the tunnel?","The tunnels are filling with water to clean themselves","1,0","1,0","1,0","As if answering him, water started spraying out of the circular rubber tubes. Adam put his hands over his head. His hair and clothes were getting soaked. Shiranna stared at the puddles of water forming inside the tunnels. They were turning black, washing the grease off the walls. The ventilation system was cleaning itself. Shiranna watched the puddles absorb into one another. They were becoming larger. She looked again at the tubing along the tunnel's walls. She touched it.""It's water proof,"" she said. A terrifying revelation came to her.""Adam!"" she screamed, ""we have to get out of here! NOW!""Water started pouring down from the ceiling. Some of the grease splattered, getting into Adam's eyes.""I can't,"" he said. ""I can't see!""""Grab hold of your coat on top of Cheeky!"" Shiranna said. ""Cheeky, get us out of here or we're going to drown!"""
802,"02/09/2018 21:44",367,2,61,0,98,2,1,"casual antecedent","What is happening in the tunnel?","The tunnel was spraying water to clean the grease of the inside. The children were afraid of drowning","1,0","1,0","1,0","As if answering him, water started spraying out of the circular rubber tubes. Adam put his hands over his head. His hair and clothes were getting soaked. Shiranna stared at the puddles of water forming inside the tunnels. They were turning black, washing the grease off the walls. The ventilation system was cleaning itself. Shiranna watched the puddles absorb into one another. They were becoming larger. She looked again at the tubing along the tunnel's walls. She touched it.""It's water proof,"" she said. A terrifying revelation came to her.""Adam!"" she screamed, ""we have to get out of here! NOW!""Water started pouring down from the ceiling. Some of the grease splattered, getting into Adam's eyes.""I can't,"" he said. ""I can't see!""""Grab hold of your coat on top of Cheeky!"" Shiranna said. ""Cheeky, get us out of here or we're going to drown!"""
804,"02/09/2018 23:44",369,2,61,0,98,2,1,"casual antecedent","What is happening in the tunnel?","The tunnel is getting clean and a lot of water is coming in.","1,0","1,0","1,0","As if answering him, water started spraying out of the circular rubber tubes. Adam put his hands over his head. His hair and clothes were getting soaked. Shiranna stared at the puddles of water forming inside the tunnels. They were turning black, washing the grease off the walls. The ventilation system was cleaning itself. Shiranna watched the puddles absorb into one another. They were becoming larger. She looked again at the tubing along the tunnel's walls. She touched it.""It's water proof,"" she said. A terrifying revelation came to her.""Adam!"" she screamed, ""we have to get out of here! NOW!""Water started pouring down from the ceiling. Some of the grease splattered, getting into Adam's eyes.""I can't,"" he said. ""I can't see!""""Grab hold of your coat on top of Cheeky!"" Shiranna said. ""Cheeky, get us out of here or we're going to drown!"""
805,"03/09/2018 00:42",370,2,61,0,98,2,1,"casual antecedent","What is happening in the tunnel?","It is filling with water.","0,5","0,5","0,5","As if answering him, water started spraying out of the circular rubber tubes. Adam put his hands over his head. His hair and clothes were getting soaked. Shiranna stared at the puddles of water forming inside the tunnels. They were turning black, washing the grease off the walls. The ventilation system was cleaning itself. Shiranna watched the puddles absorb into one another. They were becoming larger. She looked again at the tubing along the tunnel's walls. She touched it.""It's water proof,"" she said. A terrifying revelation came to her.""Adam!"" she screamed, ""we have to get out of here! NOW!""Water started pouring down from the ceiling. Some of the grease splattered, getting into Adam's eyes.""I can't,"" he said. ""I can't see!""""Grab hold of your coat on top of Cheeky!"" Shiranna said. ""Cheeky, get us out of here or we're going to drown!"""
806,"03/09/2018 13:35",361,2,61,0,98,2,1,"casual antecedent","What is happening in the tunnel?","It was being filled with water to be cleaned.","1,0","1,0","1,0","As if answering him, water started spraying out of the circular rubber tubes. Adam put his hands over his head. His hair and clothes were getting soaked. Shiranna stared at the puddles of water forming inside the tunnels. They were turning black, washing the grease off the walls. The ventilation system was cleaning itself. Shiranna watched the puddles absorb into one another. They were becoming larger. She looked again at the tubing along the tunnel's walls. She touched it.""It's water proof,"" she said. A terrifying revelation came to her.""Adam!"" she screamed, ""we have to get out of here! NOW!""Water started pouring down from the ceiling. Some of the grease splattered, getting into Adam's eyes.""I can't,"" he said. ""I can't see!""""Grab hold of your coat on top of Cheeky!"" Shiranna said. ""Cheeky, get us out of here or we're going to drown!"""
808,"03/08/2018 09:41",289,2,86,0,98,1,1,"State","How does Adam’s family structure differ from Shiranna’s family structure?","In Adam's case, they are all together. Shiranna's family has been separated since she was very young","0,5","1,0","0,5","He was so close to his parents. Sometimes Shiranna felt like it held him back, but most of the time it made her jealous. His family was so perfect, and his parents were always there for him. She, on the other hand, had grown up without a father, half the time without a mother, and had spent the last five years living with her aunt who was too busy to pay her much attention because of the long hours she worked."
809,"16/06/2018 23:41",250,2,86,0,98,1,1,"State","How does Adam’s family structure differ from Shiranna’s family structure?","Adam's family was caring and perfect while Shiranna's family were busy. Her mom and dad left her for their jobs.","1,0","1,0","1,0","He was so close to his parents. Sometimes Shiranna felt like it held him back, but most of the time it made her jealous. His family was so perfect, and his parents were always there for him. She, on the other hand, had grown up without a father, half the time without a mother, and had spent the last five years living with her aunt who was too busy to pay her much attention because of the long hours she worked."
810,"15/06/2018 10:17",240,2,86,0,98,1,1,"State","How does Adam’s family structure differ from Shiranna’s family structure?","Adam has both his parents who are very supportive and there for him all the time. It seems that nothing bad happens to them. Shiranna lost her dad when she was young and then her mom left to work on Venus. She has spent most of her life with aunt who is to","1,0","1,0","1,0","He was so close to his parents. Sometimes Shiranna felt like it held him back, but most of the time it made her jealous. His family was so perfect, and his parents were always there for him. She, on the other hand, had grown up without a father, half the time without a mother, and had spent the last five years living with her aunt who was too busy to pay her much attention because of the long hours she worked."
811,"16/06/2018 02:14",246,2,86,0,98,1,1,"State","How does Adam’s family structure differ from Shiranna’s family structure?","Adam has both a mother and a father that are always there for him, but Shiranna grew up without a father and she lived with her aunt for the last five years since her mother was chosen to work on Venus.","1,0","1,0","1,0","He was so close to his parents. Sometimes Shiranna felt like it held him back, but most of the time it made her jealous. His family was so perfect, and his parents were always there for him. She, on the other hand, had grown up without a father, half the time without a mother, and had spent the last five years living with her aunt who was too busy to pay her much attention because of the long hours she worked."
812,"14/06/2018 20:36",241,2,86,0,98,1,1,"State","How does Adam’s family structure differ from Shiranna’s family structure?","Adam seems to have a very present family, whereas Shiranna has spent the majority of her life being self-efficient due to the loss of her father, her mothers absence and her aunts lack of attention to her.","1,0","1,0","1,0","He was so close to his parents. Sometimes Shiranna felt like it held him back, but most of the time it made her jealous. His family was so perfect, and his parents were always there for him. She, on the other hand, had grown up without a father, half the time without a mother, and had spent the last five years living with her aunt who was too busy to pay her much attention because of the long hours she worked."
